0.0, 1.0
1.0, 0.0
0.99, 0.0
0.9801, 0.0
0.970299, 0.0
0.9605960100000001, 0.0
0.9509900499, 0.0
0.941480149401, 0.0
0.93206534790699, 0.0
0.9227446944279202, 0.0
0.9135172474836409, 0.0
0.9043820750088045, 0.0
0.8953382542587165, 0.0
0.8863848717161293, 0.0
0.8775210229989681, 0.0
0.8687458127689783, 0.0
0.8600583546412885, 0.0
0.8514577710948756, 0.0
0.8429431933839269, 0.0
0.8345137614500876, 0.0
0.8261686238355868, 0.0
0.8179069375972309, 0.0
0.8097278682212585, 0.0
0.801630589539046, 0.0
0.7936142836436555, 0.0
0.785678140807219, 0.0
0.7778213593991468, 0.0
0.7700431458051553, 0.0
0.7623427143471038, 0.0
0.7547192872036327, 0.0
0.7471720943315964, 0.0
0.7397003733882804, 0.0
0.7323033696543976, 0.0
0.7249803359578536, 0.0
0.717730532598275, 0.0
0.7105532272722923, 0.0
0.7034476949995694, 0.0
0.6964132180495737, 0.0
0.6894490858690779, 0.0
0.6825545950103872, 0.0
0.6757290490602833, 0.0
0.6689717585696805, 0.0
0.6622820409839837, 0.0
0.6556592205741438, 0.0
0.6491026283684024, 0.0
0.6426116020847183, 0.0
0.6361854860638712, 0.0
0.6298236312032325, 0.0
0.6235253948912002, 0.0
0.6172901409422882, 0.0
0.6111172395328653, 0.0
0.6050060671375367, 0.0
0.5989560064661613, 0.0
0.5929664464014998, 0.0
0.5870367819374848, 0.0
0.5811664141181099, 0.0
0.5753547499769288, 0.0
0.5696012024771595, 0.0
0.563905190452388, 0.0
0.5582661385478641, 0.0
0.5526834771623854, 0.0
0.5471566423907616, 0.0
0.5416850759668539, 0.0
0.5362682252071853, 0.0
0.5309055429551135, 0.0
0.5255964875255623, 0.0
0.5203405226503067, 0.0
0.5151371174238036, 0.0
0.5099857462495656, 0.0
0.50488588878707, 0.0
0.49983702989919926, 0.0
0.4948386596002073, 0.0
0.48989027300420523, 0.0
0.48499137027416317, 0.0
0.48014145657142154, 0.0
0.47534004200570734, 0.0
0.4705866415856503, 0.0
0.46588077516979376, 0.0
0.46122196741809585, 0.0
0.4566097477439149, 0.0
0.45204365026647575, 0.0
0.447523213763811, 0.0
0.44304798162617287, 0.0
